2015-07-06 14:01:04.798324	10000
2015-07-06 14:08:46.191679	10000
2015-07-06 14:11:14.762091	10002
2015-07-06 14:11:39.546741	10003
2015-07-06 14:11:51.088946	10004
2015-07-06 14:12:06.140317	10006
2015-07-06 14:14:04.909525	10008
2015-07-06 14:14:24.394401	10009
2015-07-06 14:14:42.379457	10013
2015-07-06 14:15:14.649652	10017
2015-07-06 14:16:12.595243	10020
2015-07-06 14:16:55.352433	10021
2015-07-06 14:17:27.866280	10026
2015-07-06 14:17:40.142848	10029
2015-07-06 14:18:32.131444	10033
2015-07-06 14:18:35.073267	10034
2015-07-06 14:18:53.832690	10039
2015-07-06 14:18:56.782506	10044
2015-07-06 14:18:59.300066	100443338
2015-07-06 14:19:00.536157	100444469
2015-07-06 14:19:01.486710	10052
2015-07-06 14:19:04.817123	10054
2015-07-06 14:19:35.761527	10059
2015-07-06 14:19:46.805330	10062
2015-07-06 14:20:02.015001	10064
2015-07-06 14:20:56.054459	10065
2015-07-06 14:21:28.181207	10066
2015-07-06 14:22:01.907769	10067
2015-07-06 14:22:06.941273	100675
2015-07-06 14:22:11.741627	10070
2015-07-06 14:22:23.767379	10071
2015-07-06 14:22:40.744308	10076
2015-07-06 14:23:55.963783	100763
2015-07-06 14:23:58.236528	10078
2015-07-06 14:24:46.468215	100783
2015-07-06 14:24:50.876686	10080
2015-07-06 14:25:05.852169	10081
2015-07-06 14:26:27.865858	100829
2015-07-06 14:26:29.085686	10086
2015-07-06 14:27:00.567491	10089
2015-07-06 14:28:34.448951	10092
2015-07-06 14:28:47.574524	10094
2015-07-06 14:29:06.000491	10096
2015-07-06 14:33:53.088781	10100
2015-07-06 14:34:41.142081	10101
2015-07-06 14:34:43.066664	10102
2015-07-06 14:34:55.909832	10104
2015-07-06 14:36:14.307390	10105
2015-07-06 14:36:33.261423	10106
2015-07-06 14:36:56.254430	10108
2015-07-06 14:37:46.317397	10109
2015-07-06 14:37:58.185232	10112
2015-07-06 14:38:00.896396	10113
2015-07-06 14:38:26.154308	10115
2015-07-06 14:42:09.983765	10117
2015-07-06 14:42:50.762589	10121
2015-07-06 14:43:43.873330	10122
2015-07-06 14:44:03.625722	10124
2015-07-06 14:45:08.163725	10125
2015-07-06 14:45:09.856810	10127
2015-07-06 14:45:20.298057	10128
2015-07-06 14:45:28.575625	10130
2015-07-06 14:45:49.044305	10131
2015-07-06 14:46:53.940651	10133
2015-07-06 14:46:58.174580	10134
2015-07-06 14:47:03.932921	10136
2015-07-06 14:48:20.245763	10137
2015-07-06 14:48:49.481904	10139
2015-07-06 14:50:58.432517	10139571
2015-07-06 14:50:59.430533	10141
2015-07-06 14:51:00.198072	10143
2015-07-06 14:51:04.258175	10160
2015-07-06 14:51:17.333790	10167
2015-07-06 14:51:28.251714	10170
2015-07-06 14:51:56.896080	10171
2015-07-06 14:52:20.980504	10172
2015-07-06 14:54:08.954991	10176
2015-07-06 14:54:11.622034	10185
2015-07-06 14:54:12.400814	10199
2015-07-06 14:54:23.897819	10201
2015-07-06 14:54:27.164665	10205
2015-07-06 14:54:41.598833	10207
2015-07-06 14:54:53.567057	10210
