2015-07-06 14:08:54.454502	10225
2015-07-06 14:08:59.682846	103283386
2015-07-06 14:09:00.391986	104567479
2015-07-06 14:09:01.156104	10608
2015-07-06 14:09:04.645988	106349079
2015-07-06 14:09:05.702000	106353918
2015-07-06 14:09:06.724653	109741143
2015-07-06 14:09:07.778645	109746754
2015-07-06 14:09:09.641425	109747621
2015-07-06 14:09:10.523755	15438945
2015-07-06 14:09:11.770244	1660
2015-07-06 14:09:51.710689	1897138
2015-07-06 14:10:00.975236	1897523
2015-07-06 14:10:02.198011	1905367
2015-07-06 14:10:05.541327	1905446
2015-07-06 14:10:06.693137	1905447
2015-07-06 14:10:07.681483	1906323
2015-07-06 14:10:09.561327	1906324
2015-07-06 14:10:10.741810	1906981
2015-07-06 14:10:12.282470	1914642
2015-07-06 14:10:13.577029	1938103
2015-07-06 14:10:14.838404	1938241
2015-07-06 14:10:17.122406	1938323
2015-07-06 14:10:18.386710	1954877
2015-07-06 14:10:20.168078	1955246
2015-07-06 14:10:21.666440	1976503
2015-07-06 14:10:22.661826	20448979
2015-07-06 14:10:47.492959	2132
2015-07-06 14:10:49.610146	215601
2015-07-06 14:10:51.776620	2161
2015-07-06 14:10:53.024699	2179
2015-07-06 14:10:54.246598	2208
2015-07-06 14:10:56.330871	2276
2015-07-06 14:10:57.321855	2301
2015-07-06 14:10:59.691625	2309
2015-07-06 14:11:02.681599	2414
2015-07-06 14:11:04.956903	28868470
2015-07-06 14:11:08.073051	2888012
2015-07-06 14:11:30.849568	2919
2015-07-06 14:11:32.294367	32843964
2015-07-06 14:11:34.717522	396502
2015-07-06 14:11:58.781213	44628903
2015-07-06 14:12:27.662453	48963
2015-07-06 14:12:48.842670	52978842
2015-07-06 14:12:51.693470	52978913
2015-07-06 14:12:53.987026	55195
2015-07-06 14:12:56.615666	56225
2015-07-06 14:13:01.162794	5635278
2015-07-06 14:13:14.954441	593784
2015-07-06 14:13:17.230486	6063
2015-07-06 14:14:11.720157	617808
2015-07-06 14:14:13.460490	74270258
2015-07-06 14:14:52.489180	74654641
2015-07-06 14:14:53.831524	810235
2015-07-06 14:15:26.184199	833038
2015-07-06 14:15:27.712008	86897866
2015-07-06 14:15:28.983987	88034751
2015-07-06 14:15:37.526487	88065835
2015-07-06 14:15:38.696382	89438
2015-07-06 14:15:47.702507	92452044
2015-07-06 14:15:48.539386	92452116
2015-07-06 14:15:50.238416	92452380
2015-07-06 14:15:50.927508	93649655
2015-07-06 14:15:54.002531	93812431
2015-07-06 14:15:54.813120	94604768
2015-07-06 14:15:55.588285	99759625
2015-07-06 14:15:56.442508	99761190
