2015-07-06 17:22:52.088602	100446536
2015-07-06 17:22:52.255866	102539297
2015-07-06 17:22:55.260620	102756
2015-07-06 17:22:59.800984	10298
2015-07-06 17:23:15.369829	103062427
2015-07-06 17:23:26.450252	104013010
2015-07-06 17:23:27.020364	10484
2015-07-06 17:23:29.222709	10544183
2015-07-06 17:23:31.447898	10643
2015-07-06 17:23:31.762453	107153978
2015-07-06 17:23:32.004387	107428120
2015-07-06 17:23:32.207893	109078544
2015-07-06 17:23:32.351054	109772908
2015-07-06 17:23:32.532134	1175
2015-07-06 17:24:49.143514	1179868
2015-07-06 17:24:54.119145	1194532
2015-07-06 17:24:54.413976	121356337
2015-07-06 17:24:56.144382	123692802
2015-07-06 17:24:58.329352	125612834
2015-07-06 17:25:04.246970	129697350
2015-07-06 17:25:04.444962	129839898
2015-07-06 17:25:05.647094	1318
2015-07-06 17:25:05.884540	1323
2015-07-06 17:25:20.598769	1365
2015-07-06 17:25:35.734339	137635194
2015-07-06 17:25:37.032529	142126853
2015-07-06 17:25:38.368169	142379337
2015-07-06 17:25:38.555494	142454993
2015-07-06 17:25:38.777343	1438
2015-07-06 17:25:39.035108	143867316
2015-07-06 17:25:41.418958	144197470
2015-07-06 17:25:41.579883	146287217
2015-07-06 17:25:50.316078	146406934
2015-07-06 17:25:51.428529	146408278
2015-07-06 17:25:51.543597	147064165
2015-07-06 17:25:58.980098	147338055
2015-07-06 17:25:59.137387	1492856
2015-07-06 17:25:59.428082	149334770
2015-07-06 17:25:59.547165	150245049
2015-07-06 17:25:59.660299	15048432
2015-07-06 17:25:59.935031	150637470
2015-07-06 17:26:02.430738	150643662
2015-07-06 17:26:02.653485	151278123
2015-07-06 17:26:02.973738	151289004
2015-07-06 17:26:03.063463	151707167
2015-07-06 17:26:04.855864	151752640
2015-07-06 17:26:06.006067	152338188
2015-07-06 17:26:06.756211	152711422
2015-07-06 17:26:09.090011	153060250
2015-07-06 17:26:13.032554	153078094
2015-07-06 17:26:13.178518	153684079
2015-07-06 17:26:14.105952	153705538
2015-07-06 17:26:14.243558	153918616
2015-07-06 17:26:21.425704	157165902
2015-07-06 17:26:23.492954	157868128
2015-07-06 17:26:25.668092	157871204
2015-07-06 17:26:27.151790	160886047
2015-07-06 17:26:27.286242	160887132
2015-07-06 17:26:27.447371	160948555
2015-07-06 17:26:29.460511	161469853
2015-07-06 17:26:29.562765	161470981
2015-07-06 17:26:29.669532	161472637
2015-07-06 17:26:29.767462	161473759
2015-07-06 17:26:29.880252	161474728
2015-07-06 17:26:30.025067	161475849
2015-07-06 17:26:30.234276	161513921
2015-07-06 17:26:32.717711	163839267
2015-07-06 17:26:39.011263	163839942
2015-07-06 17:26:39.136742	163875967
2015-07-06 17:26:40.246662	163879557
2015-07-06 17:26:40.504173	164383081
2015-07-06 17:26:40.798774	164399225
2015-07-06 17:26:40.929115	166297691
2015-07-06 17:26:42.214238	166987581
2015-07-06 17:26:43.329371	1674
2015-07-06 17:26:45.832357	170059471
2015-07-06 17:26:46.076137	170200579
2015-07-06 17:26:46.222414	170208052
2015-07-06 17:26:48.048269	171240497
2015-07-06 17:26:49.347096	171241597
2015-07-06 17:26:49.505735	171243205
2015-07-06 17:26:49.663809	171365869
2015-07-06 17:26:51.949131	173087207
2015-07-06 17:26:52.167601	173092449
2015-07-06 17:26:52.303412	173128244
2015-07-06 17:26:52.470260	173509099
2015-07-06 17:26:52.744903	173520897
2015-07-06 17:26:57.899252	173689547
2015-07-06 17:26:58.042328	174197975
2015-07-06 17:26:58.191397	176162395
2015-07-06 17:26:58.372168	179179557
2015-07-06 17:26:59.654515	179454485
2015-07-06 17:26:59.802752	179467632
2015-07-06 17:27:00.112434	180177058
2015-07-06 17:27:08.889537	180344129
2015-07-06 17:27:09.103792	180500090
2015-07-06 17:27:09.275402	18089538
2015-07-06 17:27:09.456841	18104396
2015-07-06 17:27:15.543635	181675379
2015-07-06 17:27:15.710086	181804016
2015-07-06 17:27:17.710678	181914918
2015-07-06 17:27:17.829154	181915652
2015-07-06 17:27:17.944643	182542972
2015-07-06 17:27:20.560823	182543805
2015-07-06 17:27:20.784405	182585388
2015-07-06 17:27:20.973147	182761227
2015-07-06 17:27:21.133135	182859495
2015-07-06 17:27:21.239599	182863867
2015-07-06 17:27:26.345940	182887280
2015-07-06 17:27:26.597733	185615430
2015-07-06 17:27:26.779966	185735151
2015-07-06 17:27:27.038878	187494969
2015-07-06 17:27:27.202983	187815268
2015-07-06 17:27:27.490169	187817311
2015-07-06 17:27:27.658877	187817688
2015-07-06 17:27:27.769106	187817689
2015-07-06 17:27:27.883357	188873638
2015-07-06 17:27:27.998586	189916332
2015-07-06 17:27:28.091465	190870097
2015-07-06 17:27:28.373023	1913040
2015-07-06 17:27:30.749566	196822971
2015-07-06 17:27:31.847074	197843055
2015-07-06 17:27:31.972788	200151483
2015-07-06 17:27:41.780770	200178139
2015-07-06 17:27:43.114782	200181031
2015-07-06 17:27:45.223181	200203617
2015-07-06 17:27:46.531643	200651526
2015-07-06 17:27:49.307214	200654312
2015-07-06 17:27:49.416191	201165243
2015-07-06 17:27:49.694824	201173638
2015-07-06 17:27:58.733035	201282547
2015-07-06 17:28:00.899866	201330538
2015-07-06 17:28:02.133312	201343336
2015-07-06 17:28:06.108867	201605786
2015-07-06 17:28:08.759322	201607971
2015-07-06 17:28:11.659373	201609808
2015-07-06 17:28:13.610195	201611528
2015-07-06 17:28:19.320523	201623876
2015-07-06 17:28:20.512103	201625516
2015-07-06 17:28:34.238423	201631258
2015-07-06 17:28:39.168496	201638430
2015-07-06 17:28:41.505533	201643504
2015-07-06 17:28:42.730840	201766052
2015-07-06 17:28:44.022672	201767526
2015-07-06 17:28:45.264736	201768951
2015-07-06 17:28:47.415086	202310746
2015-07-06 17:28:47.543484	202312337
2015-07-06 17:28:47.698929	2024699
2015-07-06 17:29:34.336617	202783248
2015-07-06 17:29:34.447436	202868280
2015-07-06 17:29:36.503694	202907527
2015-07-06 17:29:36.669047	202908096
2015-07-06 17:29:38.003844	203415379
2015-07-06 17:29:40.170643	203421071
2015-07-06 17:29:41.295951	203721063
2015-07-06 17:29:43.859051	203764028
2015-07-06 17:29:43.991570	203766925
2015-07-06 17:29:44.122247	203768558
2015-07-06 17:29:46.338486	203774531
2015-07-06 17:29:48.547383	203888421
2015-07-06 17:29:50.472733	203913349
2015-07-06 17:29:50.626266	203922847
2015-07-06 17:29:50.760555	204077330
2015-07-06 17:29:50.875353	204081613
2015-07-06 17:29:52.941878	204094002
2015-07-06 17:29:53.143459	204096820
2015-07-06 17:29:53.288595	204635637
2015-07-06 17:29:53.537546	204656650
2015-07-06 17:29:53.674303	204662533
2015-07-06 17:29:53.829870	204756106
2015-07-06 17:29:55.826146	204958506
2015-07-06 17:29:55.961934	205084839
2015-07-06 17:29:56.229106	205085352
2015-07-06 17:29:56.414659	205087524
2015-07-06 17:29:56.620752	205098908
2015-07-06 17:29:56.807339	205105843
2015-07-06 17:29:58.398767	205777400
2015-07-06 17:29:58.571113	205791325
2015-07-06 17:29:59.798872	205938881
2015-07-06 17:29:59.905011	205955670
2015-07-06 17:30:02.824164	205961518
2015-07-06 17:30:05.866001	206276284
2015-07-06 17:30:06.059884	206283241
2015-07-06 17:30:06.204441	206285440
2015-07-06 17:30:06.412545	206297843
2015-07-06 17:30:07.766465	206484760
2015-07-06 17:30:07.943955	206496933
2015-07-06 17:30:08.116392	206497766
2015-07-06 17:30:08.297787	207236398
2015-07-06 17:30:08.494473	207343516
2015-07-06 17:30:08.729684	207351405
2015-07-06 17:30:09.945769	208020
2015-07-06 17:30:13.108550	208294625
2015-07-06 17:30:14.383731	208351601
2015-07-06 17:30:16.367541	208454446
2015-07-06 17:30:16.593364	208474
2015-07-06 17:30:43.846145	208535763
2015-07-06 17:30:44.030306	2106
2015-07-06 17:30:46.271374	2109
2015-07-06 17:30:49.852278	213822
2015-07-06 17:31:06.990738	2142
2015-07-06 17:31:07.273905	2164
2015-07-06 17:31:07.521398	2185
2015-07-06 17:31:08.930833	2198
2015-07-06 17:31:10.257894	2343
2015-07-06 17:31:13.248111	2373061
2015-07-06 17:31:13.474903	247398
2015-07-06 17:31:16.117416	25005360
2015-07-06 17:31:16.366132	2565043
2015-07-06 17:31:16.630307	33435158
2015-07-06 17:31:16.877264	339259
2015-07-06 17:31:17.160291	43693705
2015-07-06 17:31:17.445712	43705349
2015-07-06 17:31:17.712374	43743592
2015-07-06 17:31:17.911294	443814
2015-07-06 17:31:42.969691	48225472
