2015-07-06 13:59:58.442012	10004524
2015-07-06 14:00:23.725980	10006990
2015-07-06 14:00:27.359556	10023254
2015-07-06 14:00:30.951382	10025826
2015-07-06 14:00:33.741927	10164
2015-07-06 14:01:04.463796	102303207
2015-07-06 14:01:13.897922	1025
2015-07-06 14:08:14.947292	10004524
2015-07-06 14:08:39.396946	10006990
2015-07-06 14:08:42.830551	10023254
2015-07-06 14:08:46.556122	10025826
2015-07-06 14:08:49.189988	10164
2015-07-06 14:09:19.151532	102303207
2015-07-06 14:09:30.112637	1025
2015-07-06 14:09:37.371493	10251
2015-07-06 14:09:38.380427	102550408
2015-07-06 14:09:39.039105	102551291
2015-07-06 14:09:39.821238	1026
2015-07-06 14:10:15.006993	1027
2015-07-06 14:10:15.961946	1027497
2015-07-06 14:10:19.006112	1027570
2015-07-06 14:10:21.482413	1028
2015-07-06 14:10:38.075311	1029
2015-07-06 14:11:35.555049	1030
2015-07-06 14:11:47.330558	1032
2015-07-06 14:12:33.009883	10324
2015-07-06 14:12:36.610148	10330
2015-07-06 14:12:46.160674	1034
2015-07-06 14:12:51.377724	1035186
2015-07-06 14:12:52.141537	1037
2015-07-06 14:13:13.437688	1037353
2015-07-06 14:13:16.263599	10377
2015-07-06 14:13:29.681705	10378
2015-07-06 14:13:42.283404	103806446
2015-07-06 14:14:55.588366	10381
2015-07-06 14:14:59.322224	103814633
2015-07-06 14:14:59.920902	1038171
2015-07-06 14:15:00.866378	103819916
2015-07-06 14:15:03.365667	1038259
2015-07-06 14:15:04.955984	103826220
2015-07-06 14:15:54.752898	10385
2015-07-06 14:16:12.770369	1039
2015-07-06 14:16:14.437127	10401
2015-07-06 14:16:20.305031	104013154
2015-07-06 14:16:23.789640	104013206
2015-07-06 14:16:25.464959	104013233
2015-07-06 14:16:33.315953	104013237
2015-07-06 14:16:35.766474	104013280
2015-07-06 14:16:38.508812	104013300
2015-07-06 14:16:40.134288	104013329
2015-07-06 14:16:42.642600	104013432
2015-07-06 14:16:44.401103	104013442
2015-07-06 14:16:46.059793	104013494
2015-07-06 14:16:47.701471	1041
2015-07-06 14:16:52.443797	1042
2015-07-06 14:16:56.769283	10422
2015-07-06 14:17:22.924110	1043
2015-07-06 14:20:14.574323	1046
2015-07-06 14:20:18.433112	10471
2015-07-06 14:20:33.892576	1047329
2015-07-06 14:20:35.727627	1047458
2015-07-06 14:20:39.888846	1047462
2015-07-06 14:20:40.578291	1048345
2015-07-06 14:20:44.010090	10491
2015-07-06 14:28:25.890031	10493
2015-07-06 14:30:39.773929	10494
2015-07-06 14:30:40.499610	10496
2015-07-06 14:30:44.407540	10498
2015-07-06 14:30:45.579051	10499
2015-07-06 14:31:06.476058	10500
2015-07-06 14:31:07.383498	10502
2015-07-06 14:31:23.811976	10503
2015-07-06 14:31:28.245737	10504
2015-07-06 14:31:32.478943	10505
2015-07-06 14:31:47.763862	10507
2015-07-06 14:31:57.916327	10508
2015-07-06 14:32:12.831155	10509
2015-07-06 14:32:13.922531	10510
2015-07-06 14:32:15.838600	10511
2015-07-06 14:32:18.720154	10513
2015-07-06 14:32:21.034819	10514
2015-07-06 14:32:36.599495	10515
2015-07-06 14:32:37.468442	10517
2015-07-06 14:33:30.403734	10527
2015-07-06 14:33:35.370119	10528
2015-07-06 14:33:36.308074	105282588
2015-07-06 14:34:07.147778	10530
2015-07-06 14:34:14.647984	10531
2015-07-06 14:35:40.869783	10532
2015-07-06 14:35:44.221177	10533
2015-07-06 14:35:45.052509	10537
2015-07-06 14:35:49.187136	10538
2015-07-06 14:35:51.412765	10539
2015-07-06 14:36:05.413703	1054
2015-07-06 14:36:17.624076	10540
2015-07-06 14:36:18.600226	10543
2015-07-06 14:36:23.216094	10547
2015-07-06 14:36:24.082251	105531775
2015-07-06 14:36:24.799329	105531839
2015-07-06 14:36:48.078977	10558
2015-07-06 14:36:48.935004	10559
2015-07-06 14:37:05.254810	10559811
2015-07-06 14:37:07.921859	10560
2015-07-06 14:37:52.817896	10560294
2015-07-06 14:37:55.984706	10561
2015-07-06 14:38:10.219944	10562
2015-07-06 14:38:12.736751	10563551
2015-07-06 14:38:17.303610	10568
2015-07-06 14:38:17.762595	10569
2015-07-06 14:38:20.276635	1057
2015-07-06 14:38:25.570775	10570
2015-07-06 14:39:06.564626	10573
2015-07-06 14:39:07.417594	10574
2015-07-06 14:39:08.087125	10582
2015-07-06 14:39:09.161098	10583
2015-07-06 14:39:10.538071	10587
2015-07-06 14:39:11.741799	1058789
2015-07-06 14:39:12.353802	10591
2015-07-06 14:39:26.883175	1059483
2015-07-06 14:39:32.474943	1059565
2015-07-06 14:39:34.412922	1060
2015-07-06 14:39:42.642209	10601
2015-07-06 14:39:43.579674	10602
2015-07-06 14:39:51.675173	10604
2015-07-06 14:39:52.583838	10606
2015-07-06 14:39:53.399827	1062
2015-07-06 14:40:05.976874	10620
2015-07-06 14:40:06.768617	10623
2015-07-06 14:40:07.900707	10624
2015-07-06 14:40:22.012755	1063
2015-07-06 14:40:52.221668	1064
2015-07-06 14:40:57.305392	1065
